You entered a buffer length of 20
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
0.802713,0.844961, Max:2.249205, Min:-1.760158
