You entered a buffer length of 100
0.772703,0.015454, Max:0.772703, Min:0.000000
2.219194,-1.485447, Max:2.249205, Min:-1.760158
2.213192,-1.446341, Max:2.249205, Min:-1.760158
2.177180,-1.407537, Max:2.249205, Min:-1.760158
2.213192,-1.369096, Max:2.249205, Min:-1.760158
1.931097,-1.336421, Max:2.249205, Min:-1.760158
1.570974,-1.304223, Max:2.249205, Min:-1.760158
1.300882,-1.270110, Max:2.249205, Min:-1.760158
1.078807,-1.235317, Max:2.249205, Min:-1.760158
0.874737,-1.200097, Max:2.249205, Min:-1.760158
0.688674,-1.164693, Max:2.249205, Min:-1.760158
0.508613,-1.129107, Max:2.249205, Min:-1.760158
0.346558,-1.093099, Max:2.249205, Min:-1.760158
0.202509,-1.056726, Max:2.249205, Min:-1.760158
0.088470,-1.019810, Max:2.249205, Min:-1.760158
-0.031571,-0.983069, Max:2.249205, Min:-1.760158
-0.169618,-0.946989, Max:2.249205, Min:-1.760158
-0.295660,-0.910016, Max:2.249205, Min:-1.760158
-0.397695,-0.872914, Max:2.249205, Min:-1.760158
-0.511734,-0.835990, Max:2.249205, Min:-1.760158
-0.625773,-0.799309, Max:2.249205, Min:-1.760158
-0.733809,-0.762270, Max:2.249205, Min:-1.760158
-0.829842,-0.724927, Max:2.249205, Min:-1.760158
-0.919873,-0.687641, Max:2.249205, Min:-1.760158
-1.015905,-0.650415, Max:2.249205, Min:-1.760158
-1.111938,-0.613190, Max:2.249205, Min:-1.760158
-1.201969,-0.575966, Max:2.249205, Min:-1.760158
-1.322009,-0.539161, Max:2.249205, Min:-1.760158
-1.430046,-0.502241, Max:2.249205, Min:-1.760158
-1.550087,-0.465439, Max:2.249205, Min:-1.760158
-1.646120,-0.428098, Max:2.249205, Min:-1.760158
-1.718144,-0.390152, Max:2.249205, Min:-1.760158
-1.754156,-0.351600, Max:2.249205, Min:-1.760158
-1.760158,-0.312501, Max:2.249205, Min:-1.760158
-1.760158,-0.273337, Max:2.249205, Min:-1.760158
-1.760158,-0.234172, Max:2.249205, Min:-1.760158
-1.760158,-0.195007, Max:2.249205, Min:-1.760158
-1.760158,-0.155842, Max:2.249205, Min:-1.760158
-1.760158,-0.116678, Max:2.249205, Min:-1.760158
-1.760158,-0.077513, Max:2.249205, Min:-1.760158
-1.760158,-0.038348, Max:2.249205, Min:-1.760158
-1.760158,0.000817, Max:2.249205, Min:-1.760158
-1.754156,0.040222, Max:2.249205, Min:-1.760158
-1.724146,0.080049, Max:2.249205, Min:-1.760158
-1.682132,0.120121, Max:2.249205, Min:-1.760158
-1.622111,0.160615, Max:2.249205, Min:-1.760158
-1.556089,0.201294, Max:2.249205, Min:-1.760158
-1.460056,0.242335, Max:2.249205, Min:-1.760158
-1.346018,0.284159, Max:2.249205, Min:-1.760158
-1.147950,0.327972, Max:2.249205, Min:-1.760158
-0.829842,0.374206, Max:2.249205, Min:-1.760158
-0.343677,0.424485, Max:2.249205, Min:-1.760158
0.466599,0.482487, Max:2.249205, Min:-1.760158
1.624992,0.541827, Max:2.249205, Min:-1.760158
2.057139,0.587736, Max:2.249205, Min:-1.760158
2.171178,0.628709, Max:2.249205, Min:-1.760158
2.207190,0.668492, Max:2.249205, Min:-1.760158
2.213192,0.707723, Max:2.249205, Min:-1.760158
2.213192,0.746889, Max:2.249205, Min:-1.760158
2.213192,0.786053, Max:2.249205, Min:-1.760158
2.213192,0.825218, Max:2.249205, Min:-1.760158
2.219194,0.864443, Max:2.249205, Min:-1.760158
2.213192,0.903549, Max:2.249205, Min:-1.760158
2.213192,0.942653, Max:2.249205, Min:-1.760158
2.213192,0.981937, Max:2.249205, Min:-1.760158
2.219194,1.021103, Max:2.249205, Min:-1.760158
2.159174,1.057447, Max:2.249205, Min:-1.760158
1.805054,1.089021, Max:2.249205, Min:-1.760158
1.414921,1.121148, Max:2.249205, Min:-1.760158
1.162835,1.155620, Max:2.249205, Min:-1.760158
1.006782,1.192097, Max:2.249205, Min:-1.760158
0.910750,1.229375, Max:2.249205, Min:-1.760158
0.856731,1.267500, Max:2.249205, Min:-1.760158
0.790709,1.305274, Max:2.249205, Min:-1.760158
0.694676,1.342505, Max:2.249205, Min:-1.760158
0.610648,1.379849, Max:2.249205, Min:-1.760158
0.508613,1.416895, Max:2.249205, Min:-1.760158
0.400576,1.453578, Max:2.249205, Min:-1.760158
0.262529,1.490197, Max:2.249205, Min:-1.760158
0.148491,1.526876, Max:2.249205, Min:-1.760158
-0.001561,1.563075, Max:2.249205, Min:-1.760158
-0.193626,1.598609, Max:2.249205, Min:-1.760158
-0.295660,1.635517, Max:2.249205, Min:-1.760158
-0.421703,1.672138, Max:2.249205, Min:-1.760158
-0.565752,1.708276, Max:2.249205, Min:-1.760158
-0.703799,1.744890, Max:2.249205, Min:-1.760158
-0.829842,1.781388, Max:2.249205, Min:-1.760158
-0.961887,1.817886, Max:2.249205, Min:-1.760158
-1.093932,1.854383, Max:2.249205, Min:-1.760158
-1.225977,1.890880, Max:2.249205, Min:-1.760158
-1.364024,1.927257, Max:2.249205, Min:-1.760158
-1.508073,1.963453, Max:2.249205, Min:-1.760158
-1.652122,1.999948, Max:2.249205, Min:-1.760158
-1.730148,2.037825, Max:2.249205, Min:-1.760158
-1.754156,2.076617, Max:2.249205, Min:-1.760158
-1.760158,2.115718, Max:2.249205, Min:-1.760158
-1.760158,2.154882, Max:2.249205, Min:-1.760158
-1.760158,2.195008, Max:2.249205, Min:-1.760158
-1.760158,2.155675, Max:2.249205, Min:-1.760158
-1.760158,2.115548, Max:2.249205, Min:-1.760158
-1.760158,2.075414, Max:2.249205, Min:-1.760158
-1.760158,2.035279, Max:2.249205, Min:-1.760158
-1.760158,1.995144, Max:2.249205, Min:-1.760158
-1.760158,1.955009, Max:2.249205, Min:-1.760158
-1.760158,1.914874, Max:2.249205, Min:-1.760158
-1.760158,1.874739, Max:2.249205, Min:-1.760158
-1.754156,1.834845, Max:2.249205, Min:-1.760158
-1.712142,1.795793, Max:2.249205, Min:-1.760158
-1.634116,1.757229, Max:2.249205, Min:-1.760158
-1.562091,1.718490, Max:2.249205, Min:-1.760158
-1.478063,1.680170, Max:2.249205, Min:-1.760158
-1.376028,1.642454, Max:2.249205, Min:-1.760158
-1.183962,1.606905, Max:2.249205, Min:-1.760158
-0.847848,1.574559, Max:2.249205, Min:-1.760158
-0.295660,1.546806, Max:2.249205, Min:-1.760158
0.586640,1.527202, Max:2.249205, Min:-1.760158
1.715023,1.505398, Max:2.249205, Min:-1.760158
2.081147,1.471329, Max:2.249205, Min:-1.760158
2.177180,1.432635, Max:2.249205, Min:-1.760158
2.201188,1.392935, Max:2.249205, Min:-1.760158
2.201188,1.352864, Max:2.249205, Min:-1.760158
2.219194,1.312910, Max:2.249205, Min:-1.760158
2.213192,1.272717, Max:2.249205, Min:-1.760158
2.213192,1.232582, Max:2.249205, Min:-1.760158
2.213192,1.192447, Max:2.249205, Min:-1.760158
2.213192,1.152312, Max:2.249205, Min:-1.760158
2.213192,1.112177, Max:2.249205, Min:-1.760158
2.213192,1.072042, Max:2.249205, Min:-1.760158
2.213192,1.031847, Max:2.249205, Min:-1.760158
2.087149,0.987391, Max:2.249205, Min:-1.760158
1.709021,0.939650, Max:2.249205, Min:-1.760158
1.354901,0.892657, Max:2.249205, Min:-1.760158
1.060801,0.846811, Max:2.249205, Min:-1.760158
0.802713,0.801698, Max:2.249205, Min:-1.760158
0.592641,0.757552, Max:2.249205, Min:-1.760158
0.430586,0.714316, Max:2.249205, Min:-1.760158
0.298542,0.671449, Max:2.249205, Min:-1.760158
0.166497,0.628886, Max:2.249205, Min:-1.760158
0.064462,0.586686, Max:2.249205, Min:-1.760158
-0.067583,0.543530, Max:2.249205, Min:-1.760158
-0.187624,0.501324, Max:2.249205, Min:-1.760158
-0.289658,0.459248, Max:2.249205, Min:-1.760158
-0.385691,0.416933, Max:2.249205, Min:-1.760158
-0.505732,0.374195, Max:2.249205, Min:-1.760158
-0.667787,0.330793, Max:2.249205, Min:-1.760158
-0.817838,0.287504, Max:2.249205, Min:-1.760158
-0.997899,0.243677, Max:2.249205, Min:-1.760158
-1.195967,0.199424, Max:2.249205, Min:-1.760158
-1.424044,0.154506, Max:2.249205, Min:-1.760158
-1.640118,0.110722, Max:2.249205, Min:-1.760158
-1.724146,0.069170, Max:2.249205, Min:-1.760158
-1.754156,0.028601, Max:2.249205, Min:-1.760158
-1.760158,-0.011598, Max:2.249205, Min:-1.760158
-1.760158,-0.051734, Max:2.249205, Min:-1.760158
-1.760158,-0.091868, Max:2.249205, Min:-1.760158
-1.760158,-0.132003, Max:2.249205, Min:-1.760158
-1.760158,-0.172138, Max:2.249205, Min:-1.760158
-1.760158,-0.212273, Max:2.249205, Min:-1.760158
-1.760158,-0.252408, Max:2.249205, Min:-1.760158
-1.760158,-0.292543, Max:2.249205, Min:-1.760158
-1.760158,-0.332678, Max:2.249205, Min:-1.760158
-1.760158,-0.372812, Max:2.249205, Min:-1.760158
-1.760158,-0.412947, Max:2.249205, Min:-1.760158
-1.760158,-0.453082, Max:2.249205, Min:-1.760158
-1.760158,-0.493217, Max:2.249205, Min:-1.760158
-1.736150,-0.532452, Max:2.249205, Min:-1.760158
-1.628114,-0.570117, Max:2.249205, Min:-1.760158
-1.460056,-0.606265, Max:2.249205, Min:-1.760158
-1.147950,-0.639038, Max:2.249205, Min:-1.760158
-0.613769,-0.667215, Max:2.249205, Min:-1.760158
0.172499,-0.689824, Max:2.249205, Min:-1.760158
1.348899,-0.707336, Max:2.249205, Min:-1.760158
1.985115,-0.737642, Max:2.249205, Min:-1.760158
2.153172,-0.775097, Max:2.249205, Min:-1.760158
2.195186,-0.814545, Max:2.249205, Min:-1.760158
2.207190,-0.854553, Max:2.249205, Min:-1.760158
2.213192,-0.894567, Max:2.249205, Min:-1.760158
2.207190,-0.934760, Max:2.249205, Min:-1.760158
2.219194,-0.974716, Max:2.249205, Min:-1.760158
2.213192,-1.014969, Max:2.249205, Min:-1.760158
2.213192,-1.055045, Max:2.249205, Min:-1.760158
2.213192,-1.095239, Max:2.249205, Min:-1.760158
2.213192,-1.135375, Max:2.249205, Min:-1.760158
2.213192,-1.175510, Max:2.249205, Min:-1.760158
2.237201,-1.216845, Max:2.249205, Min:-1.760158
1.859072,-1.264974, Max:2.249205, Min:-1.760158
1.444931,-1.313352, Max:2.249205, Min:-1.760158
1.066803,-1.360892, Max:2.249205, Min:-1.760158
0.760699,-1.406683, Max:2.249205, Min:-1.760158
0.526619,-1.451436, Max:2.249205, Min:-1.760158
0.334554,-1.495218, Max:2.249205, Min:-1.760158
0.154493,-1.538630, Max:2.249205, Min:-1.760158
0.046456,-1.581139, Max:2.249205, Min:-1.760158
-0.079587,-1.623818, Max:2.249205, Min:-1.760158
-0.187624,-1.666079, Max:2.249205, Min:-1.760158
-0.289658,-1.708156, Max:2.249205, Min:-1.760158
-0.421703,-1.751251, Max:2.249205, Min:-1.760158
-0.541744,-1.765487, Max:2.249205, Min:-1.760158
-0.697797,-1.756566, Max:2.249205, Min:-1.760158
-0.745814,-1.747834, Max:2.249205, Min:-1.760158
-0.853850,-1.739824, Max:2.249205, Min:-1.760158
-0.973891,-1.731941, Max:2.249205, Min:-1.760158
-1.081928,-1.723940, Max:2.249205, Min:-1.760158
-1.201969,-1.716057, Max:2.249205, Min:-1.760158
-1.322009,-1.708296, Max:2.249205, Min:-1.760158
-1.424044,-1.700235, Max:2.249205, Min:-1.760158
-1.574095,-1.693012, Max:2.249205, Min:-1.760158
-1.700138,-1.684897, Max:2.249205, Min:-1.760158
-1.748154,-1.675393, Max:2.249205, Min:-1.760158
-1.760158,-1.665334, Max:2.249205, Min:-1.760158
-1.760158,-1.655090, Max:2.249205, Min:-1.760158
-1.760158,-1.644844, Max:2.249205, Min:-1.760158
-1.760158,-1.634599, Max:2.249205, Min:-1.760158
-1.760158,-1.624353, Max:2.249205, Min:-1.760158
-1.760158,-1.614107, Max:2.249205, Min:-1.760158
-1.760158,-1.603861, Max:2.249205, Min:-1.760158
-1.760158,-1.593615, Max:2.249205, Min:-1.760158
-1.760158,-1.583369, Max:2.249205, Min:-1.760158
-1.760158,-1.573123, Max:2.249205, Min:-1.760158
-1.760158,-1.562877, Max:2.249205, Min:-1.760158
-1.760158,-1.552631, Max:2.249205, Min:-1.760158
-1.760158,-1.542385, Max:2.249205, Min:-1.760158
-1.754156,-1.531899, Max:2.249205, Min:-1.760158
-1.736150,-1.521051, Max:2.249205, Min:-1.760158
-1.670128,-1.509599, Max:2.249205, Min:-1.760158
-1.622111,-1.498260, Max:2.249205, Min:-1.760158
-1.556089,-1.486803, Max:2.249205, Min:-1.760158
-1.478063,-1.474624, Max:2.249205, Min:-1.760158
-1.310005,-1.459978, Max:2.249205, Min:-1.760158
-0.901867,-1.439964, Max:2.249205, Min:-1.760158
-0.211632,-1.414015, Max:2.249205, Min:-1.760158
0.844727,-1.381345, Max:2.249205, Min:-1.760158
1.823060,-1.355570, Max:2.249205, Min:-1.760158
2.111158,-1.340967, Max:2.249205, Min:-1.760158
2.189184,-1.329297, Max:2.249205, Min:-1.760158
2.207190,-1.318797, Max:2.249205, Min:-1.760158
2.213192,-1.308428, Max:2.249205, Min:-1.760158
2.213192,-1.298181, Max:2.249205, Min:-1.760158
2.219194,-1.287815, Max:2.249205, Min:-1.760158
2.219194,-1.277628, Max:2.249205, Min:-1.760158
2.213192,-1.267443, Max:2.249205, Min:-1.760158
2.213192,-1.257138, Max:2.249205, Min:-1.760158
2.219194,-1.246891, Max:2.249205, Min:-1.760158
2.219194,-1.236645, Max:2.249205, Min:-1.760158
2.219194,-1.226339, Max:2.249205, Min:-1.760158
2.123162,-1.219514, Max:2.249205, Min:-1.760158
1.793050,-1.216385, Max:2.249205, Min:-1.760158
1.432927,-1.213112, Max:2.249205, Min:-1.760158
1.102815,-1.209418, Max:2.249205, Min:-1.760158
0.790709,-1.205300, Max:2.249205, Min:-1.760158
0.520617,-1.200517, Max:2.249205, Min:-1.760158
0.256527,-1.195608, Max:2.249205, Min:-1.760158
0.010444,-1.189917, Max:2.249205, Min:-1.760158
-0.169618,-1.183137, Max:2.249205, Min:-1.760158
-0.319669,-1.175807, Max:2.249205, Min:-1.760158
-0.445711,-1.168351, Max:2.249205, Min:-1.760158
-0.595762,-1.160834, Max:2.249205, Min:-1.760158
-0.709801,-1.152776, Max:2.249205, Min:-1.760158
-0.805834,-1.144113, Max:2.249205, Min:-1.760158
-0.871856,-1.135323, Max:2.249205, Min:-1.760158
-0.973891,-1.128033, Max:2.249205, Min:-1.760158
-1.129944,-1.120097, Max:2.249205, Min:-1.760158
-1.231979,-1.112335, Max:2.249205, Min:-1.760158
-1.370026,-1.104815, Max:2.249205, Min:-1.760158
-1.514075,-1.097538, Max:2.249205, Min:-1.760158
-1.652122,-1.089902, Max:2.249205, Min:-1.760158
-1.730148,-1.080883, Max:2.249205, Min:-1.760158
-1.754156,-1.071009, Max:2.249205, Min:-1.760158
-1.760158,-1.060827, Max:2.249205, Min:-1.760158
-1.760158,-1.050582, Max:2.249205, Min:-1.760158
-1.760158,-1.040336, Max:2.249205, Min:-1.760158
-1.760158,-1.030090, Max:2.249205, Min:-1.760158
-1.760158,-1.019844, Max:2.249205, Min:-1.760158
-1.760158,-1.009598, Max:2.249205, Min:-1.760158
-1.760158,-0.999352, Max:2.249205, Min:-1.760158
-1.760158,-0.989106, Max:2.249205, Min:-1.760158
-1.760158,-0.978860, Max:2.249205, Min:-1.760158
-1.760158,-0.968615, Max:2.249205, Min:-1.760158
-1.760158,-0.958369, Max:2.249205, Min:-1.760158
-1.742152,-0.947342, Max:2.249205, Min:-1.760158
-1.646120,-0.935048, Max:2.249205, Min:-1.760158
-1.526079,-0.922201, Max:2.249205, Min:-1.760158
-1.376028,-0.908928, Max:2.249205, Min:-1.760158
-1.225977,-0.895531, Max:2.249205, Min:-1.760158
-1.051918,-0.881772, Max:2.249205, Min:-1.760158
-0.865854,-0.867650, Max:2.249205, Min:-1.760158
-0.667787,-0.853224, Max:2.249205, Min:-1.760158
-0.415701,-0.837294, Max:2.249205, Min:-1.760158
-0.031571,-0.818528, Max:2.249205, Min:-1.760158
0.526619,-0.795773, Max:2.249205, Min:-1.760158
1.366905,-0.768296, Max:2.249205, Min:-1.760158
1.991117,-0.748395, Max:2.249205, Min:-1.760158
2.153172,-0.735652, Max:2.249205, Min:-1.760158
2.195186,-0.724720, Max:2.249205, Min:-1.760158
2.231198,-0.713987, Max:2.249205, Min:-1.760158
2.213192,-0.703917, Max:2.249205, Min:-1.760158
2.213192,-0.693673, Max:2.249205, Min:-1.760158
2.213192,-0.723160, Max:2.249205, Min:-1.760158
2.213192,-0.693865, Max:2.249205, Min:-1.760158
2.213192,-0.663982, Max:2.249205, Min:-1.760158
2.213192,-0.634093, Max:2.249205, Min:-1.760158
2.189184,-0.604444, Max:2.249205, Min:-1.760158
2.213192,-0.574318, Max:2.249205, Min:-1.760158
2.213192,-0.545267, Max:2.249205, Min:-1.760158
1.949103,-0.522108, Max:2.249205, Min:-1.760158
1.552968,-0.499969, Max:2.249205, Min:-1.760158
1.168837,-0.477540, Max:2.249205, Min:-1.760158
0.838725,-0.454028, Max:2.249205, Min:-1.760158
0.556629,-0.429365, Max:2.249205, Min:-1.760158
0.358562,-0.403489, Max:2.249205, Min:-1.760158
0.166497,-0.377362, Max:2.249205, Min:-1.760158
0.016446,-0.350391, Max:2.249205, Min:-1.760158
-0.139607,-0.323533, Max:2.249205, Min:-1.760158
-0.241642,-0.295475, Max:2.249205, Min:-1.760158
-0.319669,-0.267225, Max:2.249205, Min:-1.760158
-0.403697,-0.239033, Max:2.249205, Min:-1.760158
-0.487726,-0.210961, Max:2.249205, Min:-1.760158
-0.589760,-0.183251, Max:2.249205, Min:-1.760158
-0.703799,-0.155485, Max:2.249205, Min:-1.760158
-0.829842,-0.128558, Max:2.249205, Min:-1.760158
-1.009903,-0.102360, Max:2.249205, Min:-1.760158
-1.201969,-0.076229, Max:2.249205, Min:-1.760158
-1.382030,-0.050099, Max:2.249205, Min:-1.760158
-1.568093,-0.023729, Max:2.249205, Min:-1.760158
-1.694136,0.003964, Max:2.249205, Min:-1.760158
-1.742152,0.033111, Max:2.249205, Min:-1.760158
-1.760158,0.062752, Max:2.249205, Min:-1.760158
-1.760158,0.092639, Max:2.249205, Min:-1.760158
-1.760158,0.122528, Max:2.249205, Min:-1.760158
-1.760158,0.152417, Max:2.249205, Min:-1.760158
-1.760158,0.182306, Max:2.249205, Min:-1.760158
-1.760158,0.212195, Max:2.249205, Min:-1.760158
-1.760158,0.242083, Max:2.249205, Min:-1.760158
-1.760158,0.271972, Max:2.249205, Min:-1.760158
-1.760158,0.301861, Max:2.249205, Min:-1.760158
-1.760158,0.331750, Max:2.249205, Min:-1.760158
-1.760158,0.361639, Max:2.249205, Min:-1.760158
-1.760158,0.391528, Max:2.249205, Min:-1.760158
-1.760158,0.421597, Max:2.249205, Min:-1.760158
-1.712142,0.452748, Max:2.249205, Min:-1.760158
-1.610107,0.484991, Max:2.249205, Min:-1.760158
-1.454054,0.518204, Max:2.249205, Min:-1.760158
-1.219975,0.553228, Max:2.249205, Min:-1.760158
-0.919873,0.589771, Max:2.249205, Min:-1.760158
-0.457716,0.630230, Max:2.249205, Min:-1.760158
0.286537,0.676730, Max:2.249205, Min:-1.760158
1.318888,0.726952, Max:2.249205, Min:-1.760158
1.973111,0.766948, Max:2.249205, Min:-1.760158
2.153172,0.799639, Max:2.249205, Min:-1.760158
2.195186,0.830156, Max:2.249205, Min:-1.760158
2.207190,0.860231, Max:2.249205, Min:-1.760158
2.213192,0.890242, Max:2.249205, Min:-1.760158
2.213192,0.920132, Max:2.249205, Min:-1.760158
2.213192,0.950021, Max:2.249205, Min:-1.760158
2.213192,0.979970, Max:2.249205, Min:-1.760158
2.213192,1.009860, Max:2.249205, Min:-1.760158
2.213192,1.039689, Max:2.249205, Min:-1.760158
2.213192,1.069637, Max:2.249205, Min:-1.760158
2.225196,1.099586, Max:2.249205, Min:-1.760158
2.201188,1.127615, Max:2.249205, Min:-1.760158
1.835064,1.149383, Max:2.249205, Min:-1.760158
1.390913,1.170548, Max:2.249205, Min:-1.760158
1.006782,1.193087, Max:2.249205, Min:-1.760158
0.694676,1.216960, Max:2.249205, Min:-1.760158
0.442590,1.241988, Max:2.249205, Min:-1.760158
0.232519,1.267807, Max:2.249205, Min:-1.760158
0.040454,1.293994, Max:2.249205, Min:-1.760158
-0.097593,1.321145, Max:2.249205, Min:-1.760158
-0.217634,1.348845, Max:2.249205, Min:-1.760158
-0.325671,1.376492, Max:2.249205, Min:-1.760158
-0.421703,1.404498, Max:2.249205, Min:-1.760158
-0.511734,1.432507, Max:2.249205, Min:-1.760158
-0.625773,1.460096, Max:2.249205, Min:-1.760158
-0.727807,1.487862, Max:2.249205, Min:-1.760158
-0.841846,1.515449, Max:2.249205, Min:-1.760158
-0.949883,1.542974, Max:2.249205, Min:-1.760158
-1.075926,1.570378, Max:2.249205, Min:-1.760158
-1.207971,1.597481, Max:2.249205, Min:-1.760158
-1.364024,1.624161, Max:2.249205, Min:-1.760158
-1.526079,1.650837, Max:2.249205, Min:-1.760158
-1.670128,1.678173, Max:2.249205, Min:-1.760158
-1.736150,1.707016, Max:2.249205, Min:-1.760158
-1.760158,1.736595, Max:2.249205, Min:-1.760158
-1.760158,1.766420, Max:2.249205, Min:-1.760158
-1.760158,1.796309, Max:2.249205, Min:-1.760158
-1.760158,1.826198, Max:2.249205, Min:-1.760158
-1.760158,1.856087, Max:2.249205, Min:-1.760158
-1.760158,1.885976, Max:2.249205, Min:-1.760158
-1.760158,1.915865, Max:2.249205, Min:-1.760158
-1.760158,1.945753, Max:2.249205, Min:-1.760158
-1.760158,1.975642, Max:2.249205, Min:-1.760158
-1.760158,2.005531, Max:2.249205, Min:-1.760158
-1.760158,2.035420, Max:2.249205, Min:-1.760158
-1.760158,2.065309, Max:2.249205, Min:-1.760158
-1.760158,2.095198, Max:2.249205, Min:-1.760158
-1.742152,2.125867, Max:2.249205, Min:-1.760158
-1.652122,2.157685, Max:2.249205, Min:-1.760158
-1.526079,2.197376, Max:2.249205, Min:-1.760158
-1.207971,2.166743, Max:2.249205, Min:-1.760158
-1.051918,2.139067, Max:2.249205, Min:-1.760158
-0.571754,2.116403, Max:2.249205, Min:-1.760158
0.058460,2.097390, Max:2.249205, Min:-1.760158
0.904748,2.082254, Max:2.249205, Min:-1.760158
1.787048,2.064277, Max:2.249205, Min:-1.760158
2.099154,2.036188, Max:2.249205, Min:-1.760158
2.183182,2.004576, Max:2.249205, Min:-1.760158
2.201188,1.971909, Max:2.249205, Min:-1.760158
2.207190,1.939231, Max:2.249205, Min:-1.760158
2.213192,1.906074, Max:2.249205, Min:-1.760158
2.213192,1.873091, Max:2.249205, Min:-1.760158
2.213192,1.840110, Max:2.249205, Min:-1.760158
2.213192,1.807129, Max:2.249205, Min:-1.760158
2.219194,1.774268, Max:2.249205, Min:-1.760158
2.213192,1.741168, Max:2.249205, Min:-1.760158
2.213192,1.707946, Max:2.249205, Min:-1.760158
2.213192,1.675263, Max:2.249205, Min:-1.760158
2.219194,1.642345, Max:2.249205, Min:-1.760158
2.159174,1.606424, Max:2.249205, Min:-1.760158
1.727027,1.565071, Max:2.249205, Min:-1.760158
1.408919,1.525224, Max:2.249205, Min:-1.760158
1.024788,1.484852, Max:2.249205, Min:-1.760158
0.718684,1.445255, Max:2.249205, Min:-1.760158
0.352560,1.405305, Max:2.249205, Min:-1.760158
0.076466,1.367453, Max:2.249205, Min:-1.760158
-0.073585,1.331542, Max:2.249205, Min:-1.760158
-0.193626,1.296372, Max:2.249205, Min:-1.760158
-0.283656,1.261388, Max:2.249205, Min:-1.760158
-0.385691,1.226526, Max:2.249205, Min:-1.760158
-0.469720,1.191726, Max:2.249205, Min:-1.760158
-0.571754,1.156806, Max:2.249205, Min:-1.760158
-0.661785,1.121765, Max:2.249205, Min:-1.760158
-0.799832,1.085703, Max:2.249205, Min:-1.760158
-0.985895,1.049090, Max:2.249205, Min:-1.760158
-1.177961,1.012051, Max:2.249205, Min:-1.760158
-1.364024,0.975489, Max:2.249205, Min:-1.760158
-1.556089,0.938571, Max:2.249205, Min:-1.760158
-1.700138,0.903270, Max:2.249205, Min:-1.760158
-1.748154,0.869545, Max:2.249205, Min:-1.760158
