20Fast ,100Fast,turtle100,turtle
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
-0.131916,,,
